date;hosp_counts;mean_temp;min_temp;max_temp
2014-01-01;105.0;0.9;-2.2;5.8
2014-01-02;109.0;1.9;-2.0;5.5
2014-01-03;120.0;1.8;-2.4;5.7
2014-01-04;107.0;3.0;0.5;4.7
2014-01-05;98.0;2.9;-1.4;6.4
2014-01-06;98.0;1.2;-2.8;5.8
2014-01-07;98.0;4.3;0.0;10.9
2014-01-08;110.0;5.1;0.6;10.3
2014-01-09;95.0;5.6;-1.3;11.1
2014-01-10;83.0;4.6;-0.8;9.4
2014-01-11;83.0;2.7;-1.2;7.0
2014-01-12;97.0;2.5;-1.4;5.6
2014-01-13;100.0;3.2;1.5;4.1
2014-01-14;94.0;3.4;1.7;4.4
2014-01-15;87.0;0.8;-3.2;3.7
2014-01-16;95.0;2.7;0.0;5.7
2014-01-17;98.0;2.5;1.0;4.7
2014-01-18;87.0;1.7;1.0;2.8
2014-01-19;107.0;1.5;0.4;3.8
2014-01-20;107.0;3.2;1.2;5.1
2014-01-21;95.0;2.2;-1.3;3.4
2014-01-22;100.0;0.8;-2.5;3.9
2014-01-23;91.0;2.0;-2.6;5.4
2014-01-24;84.0;0.4;-4.3;3.8
2014-01-25;103.0;-1.1;-4.6;1.5
2014-01-26;101.0;3.2;-0.1;4.8
2014-01-27;115.0;2.7;-1.0;5.8
2014-01-28;105.0;-0.1;-3.5;4.3
2014-01-29;78.0;-1.9;-5.0;1.4
2014-01-30;83.0;-1.5;-4.1;0.6
2014-01-31;93.0;-1.3;-5.2;4.4
2014-02-01;97.0;0.0;-5.2;5.2
2014-02-02;97.0;0.8;-0.2;2.3
2014-02-03;95.0;1.8;0.6;3.5
2014-02-04;88.0;1.6;-0.8;5.1
2014-02-05;77.0;2.0;0.8;4.2
2014-02-06;109.0;3.4;-0.9;7.9
2014-02-07;101.0;2.2;-1.4;5.3
2014-02-08;101.0;1.6;-1.9;4.8
2014-02-09;89.0;3.0;-2.0;6.6
2014-02-10;104.0;2.5;-1.3;6.2
2014-02-11;103.0;3.0;-1.0;6.6
2014-02-12;94.0;3.9;-0.6;8.8
2014-02-13;93.0;4.5;2.5;8.6
2014-02-14;104.0;3.1;0.3;6.0
2014-02-15;115.0;4.2;-0.6;11.4
2014-02-16;77.0;3.1;1.9;5.0
2014-02-17;97.0;2.6;-1.3;6.8
2014-02-18;101.0;2.5;-2.7;8.6
2014-02-19;99.0;4.3;1.8;7.4
2014-02-20;99.0;5.2;0.3;10.1
2014-02-21;91.0;4.1;0.2;6.4
2014-02-22;101.0;2.8;-1.3;8.3
2014-02-23;86.0;4.2;-0.3;9.0
2014-02-24;106.0;3.2;-3.3;11.1
2014-02-25;101.0;3.8;-2.1;10.4
2014-02-26;96.0;4.2;0.4;7.3
2014-02-27;111.0;3.1;0.2;6.4
2014-02-28;118.0;4.3;1.8;8.6
2014-03-01;91.0;3.2;0.9;5.9
2014-03-02;92.0;2.3;-1.2;5.9
2014-03-03;100.0;2.2;-0.9;5.3
2014-03-04;113.0;2.2;-1.9;5.4
2014-03-05;97.0;4.5;1.8;9.0
2014-03-06;91.0;4.3;-0.3;9.4
2014-03-07;106.0;4.4;-2.6;12.7
2014-03-08;97.0;6.2;-0.7;13.9
2014-03-09;118.0;6.1;-1.5;14.7
2014-03-10;88.0;6.8;-0.9;14.5
2014-03-11;102.0;6.2;-0.8;12.8
2014-03-12;122.0;6.0;-1.4;14.6
2014-03-13;96.0;7.5;-0.1;16.1
2014-03-14;89.0;8.0;0.2;16.3
2014-03-15;101.0;7.2;1.6;13.8
2014-03-16;90.0;9.1;3.7;16.2
2014-03-17;110.0;9.7;1.7;19.2
2014-03-18;103.0;11.4;1.6;19.7
2014-03-19;98.0;10.1;4.8;14.4
2014-03-20;79.0;9.7;1.0;19.0
2014-03-21;103.0;11.4;2.5;19.0
2014-03-22;95.0;7.3;3.0;11.6
2014-03-23;108.0;2.3;0.4;3.6
2014-03-24;87.0;1.4;-2.3;5.6
2014-03-25;95.0;1.3;-3.4;6.4
2014-03-26;92.0;2.4;-1.7;6.8
2014-03-27;90.0;4.3;-2.8;11.9
2014-03-28;105.0;6.7;-1.9;14.4
2014-03-29;108.0;7.9;-0.6;16.1
2014-03-30;89.0;9.9;1.2;19.0
2014-03-31;111.0;10.2;1.4;17.8
2014-04-01;101.0;11.0;3.6;17.7
2014-04-02;95.0;11.3;3.8;18.4
2014-04-03;97.0;11.6;8.9;14.8
2014-04-04;111.0;12.0;7.6;16.5
2014-04-05;97.0;11.5;8.1;16.4
2014-04-06;98.0;12.1;6.6;17.7
2014-04-07;104.0;13.2;4.1;20.0
2014-04-08;111.0;11.1;7.7;14.0
2014-04-09;99.0;8.8;2.8;14.5
2014-04-10;112.0;9.9;1.3;18.1
2014-04-11;116.0;11.9;2.5;19.9
2014-04-12;114.0;13.0;6.7;18.6
2014-04-13;105.0;12.4;5.1;18.2
2014-04-14;104.0;10.0;2.6;17.7
2014-04-15;89.0;6.6;2.5;11.7
2014-04-16;104.0;6.1;-0.3;12.3
2014-04-17;117.0;7.3;-1.6;15.6
2014-04-18;107.0;5.8;1.8;10.9
2014-04-19;139.0;3.4;-0.1;5.9
2014-04-20;111.0;9.3;0.4;16.6
2014-04-21;109.0;10.1;8.1;12.6
2014-04-22;101.0;12.2;6.8;17.4
2014-04-23;84.0;14.2;8.3;20.3
2014-04-24;98.0;14.6;8.9;20.7
2014-04-25;100.0;12.4;7.9;19.3
2014-04-26;118.0;12.7;7.6;17.7
2014-04-27;79.0;8.6;6.0;12.3
2014-04-28;105.0;6.7;5.5;8.0
2014-04-29;80.0;8.4;5.3;12.9
2014-04-30;90.0;8.9;5.5;11.9
2014-05-01;104.0;11.0;8.6;15.2
2014-05-02;88.0;9.4;8.3;11.3
2014-05-03;94.0;7.2;4.4;9.0
2014-05-04;78.0;7.4;2.7;12.6
2014-05-05;98.0;10.4;0.0;20.0
2014-05-06;103.0;12.7;5.0;19.0
2014-05-07;73.0;11.9;8.2;16.1
2014-05-08;95.0;14.0;7.0;19.7
2014-05-09;116.0;14.8;11.0;18.6
2014-05-10;103.0;15.1;7.8;20.4
2014-05-11;103.0;10.1;5.8;14.8
2014-05-12;81.0;8.6;5.6;12.9
2014-05-13;100.0;6.7;4.3;9.4
2014-05-14;84.0;6.8;5.0;9.7
2014-05-15;83.0;6.5;3.3;11.3
2014-05-16;108.0;9.0;1.7;14.8
2014-05-17;95.0;10.9;3.0;17.6
2014-05-18;105.0;13.1;2.9;22.1
2014-05-19;122.0;15.5;9.9;23.3
2014-05-20;92.0;16.2;7.2;23.2
2014-05-21;88.0;18.4;9.0;25.9
2014-05-22;111.0;16.6;9.4;24.6
2014-05-23;120.0;14.1;7.9;20.8
2014-05-24;106.0;13.9;8.0;19.0
2014-05-25;107.0;15.2;9.0;20.9
2014-05-26;100.0;12.8;11.3;14.4
2014-05-27;116.0;11.6;10.3;13.7
2014-05-28;126.0;12.9;8.6;17.3
2014-05-29;115.0;14.2;10.2;19.5
2014-05-30;140.0;13.3;8.9;18.4
2014-05-31;123.0;11.9;6.5;17.4
2014-06-01;97.0;13.8;5.3;19.8
2014-06-02;108.0;14.6;10.5;20.1
2014-06-03;94.0;14.6;8.4;21.0
2014-06-04;109.0;13.1;10.1;16.8
2014-06-05;108.0;13.9;8.6;19.6
2014-06-06;117.0;17.2;7.3;25.4
2014-06-07;112.0;20.5;11.3;27.6
2014-06-08;124.0;22.5;12.8;30.2
2014-06-09;110.0;23.0;14.1;31.3
2014-06-10;108.0;22.2;13.9;30.0
2014-06-11;104.0;21.2;13.0;28.1
2014-06-12;94.0;21.2;14.5;28.8
2014-06-13;113.0;20.1;12.7;26.1
2014-06-14;102.0;17.6;13.1;22.5
2014-06-15;99.0;15.6;10.7;20.0
2014-06-16;109.0;16.4;9.2;22.4
2014-06-17;78.0;16.3;12.0;22.0
2014-06-18;95.0;15.8;10.3;22.9
2014-06-19;97.0;17.0;11.1;23.4
2014-06-20;104.0;17.3;10.6;22.6
2014-06-21;112.0;18.1;10.7;24.9
2014-06-22;112.0;18.8;11.4;27.1
2014-06-23;100.0;17.8;12.6;24.4
2014-06-24;107.0;16.1;11.6;20.5
2014-06-25;98.0;17.0;10.3;22.5
2014-06-26;105.0;16.9;10.0;23.7
2014-06-27;106.0;18.5;10.3;24.7
2014-06-28;101.0;18.5;13.0;23.2
2014-06-29;104.0;14.7;11.2;18.4
2014-06-30;119.0;14.4;9.0;19.4
2014-07-01;101.0;15.5;7.1;22.0
2014-07-02;101.0;14.3;11.4;16.8
2014-07-03;91.0;17.2;10.7;24.9
2014-07-04;111.0;18.4;13.3;25.0
2014-07-05;106.0;18.6;14.9;23.8
2014-07-06;114.0;19.8;13.3;27.6
2014-07-07;100.0;17.5;14.8;22.5
2014-07-08;108.0;13.1;11.7;15.3
2014-07-09;98.0;11.8;9.9;14.6
2014-07-10;97.0;11.5;9.5;13.0
2014-07-11;118.0;14.7;12.6;17.0
2014-07-12;111.0;16.2;12.1;20.7
2014-07-13;101.0;16.8;14.2;22.0
2014-07-14;118.0;17.7;14.3;22.2
2014-07-15;120.0;18.6;13.0;23.9
2014-07-16;106.0;19.3;11.9;26.3
2014-07-17;87.0;21.1;11.9;29.3
2014-07-18;115.0;21.5;12.3;30.1
2014-07-19;111.0;22.1;12.5;30.1
2014-07-20;115.0;18.2;14.2;22.4
2014-07-21;108.0;15.9;14.3;18.9
2014-07-22;100.0;16.7;15.4;18.0
2014-07-23;102.0;19.9;16.2;24.8
2014-07-24;104.0;19.3;14.8;25.2
2014-07-25;121.0;19.3;13.7;26.2
2014-07-26;115.0;16.3;14.9;18.7
2014-07-27;110.0;18.7;14.6;23.9
2014-07-28;127.0;17.6;14.1;24.0
2014-07-29;96.0;15.9;14.4;18.4
2014-07-30;116.0;16.4;14.4;19.1
2014-07-31;117.0;19.1;14.7;24.3
2014-08-01;118.0;19.5;13.0;26.1
2014-08-02;139.0;18.9;16.2;24.7
2014-08-03;103.0;17.4;14.0;21.3
2014-08-04;105.0;18.0;12.3;23.9
2014-08-05;128.0;17.9;12.1;22.3
2014-08-06;95.0;17.2;10.6;22.2
2014-08-07;98.0;18.9;14.9;23.8
2014-08-08;98.0;20.7;15.8;26.2
2014-08-09;132.0;20.4;16.5;25.6
2014-08-10;116.0;20.9;16.7;26.5
2014-08-11;100.0;17.0;13.6;19.2
2014-08-12;85.0;16.5;11.6;20.7
2014-08-13;90.0;14.6;11.0;19.3
2014-08-14;90.0;14.3;10.5;19.5
2014-08-15;87.0;13.0;10.7;17.8
2014-08-16;109.0;13.2;8.9;18.0
2014-08-17;98.0;14.1;7.1;20.8
2014-08-18;101.0;16.3;10.2;23.2
2014-08-19;88.0;15.9;12.8;20.6
2014-08-20;96.0;14.8;9.7;18.5
2014-08-21;100.0;14.2;9.3;19.9
2014-08-22;94.0;14.9;8.7;21.0
2014-08-23;116.0;13.7;9.6;17.9
2014-08-24;114.0;12.9;8.3;17.7
2014-08-25;100.0;12.5;8.1;16.1
2014-08-26;108.0;15.5;12.8;18.4
2014-08-27;91.0;17.1;14.2;21.2
2014-08-28;100.0;18.2;13.4;23.8
2014-08-29;110.0;18.3;13.8;22.9
2014-08-30;113.0;17.5;12.8;22.3
2014-08-31;85.0;14.7;12.4;18.9
2014-09-01;96.0;13.1;7.8;17.8
2014-09-02;84.0;13.0;6.3;19.1
2014-09-03;93.0;13.8;10.6;17.9
2014-09-04;92.0;15.8;10.0;22.2
2014-09-05;103.0;17.3;13.2;23.0
2014-09-06;118.0;17.7;11.5;24.3
2014-09-07;104.0;18.3;11.7;25.0
2014-09-08;113.0;18.8;11.6;25.9
2014-09-09;89.0;18.1;14.2;23.3
2014-09-10;108.0;17.0;13.8;21.7
2014-09-11;96.0;14.0;10.5;18.4
2014-09-12;94.0;11.6;8.1;15.7
2014-09-13;104.0;13.8;8.8;18.7
2014-09-14;110.0;13.8;8.3;20.1
2014-09-15;109.0;15.4;8.4;22.2
2014-09-16;91.0;16.9;12.1;23.4
2014-09-17;103.0;17.0;11.1;23.1
2014-09-18;102.0;16.8;13.7;21.5
2014-09-19;126.0;16.9;12.8;21.1
2014-09-20;120.0;18.2;14.9;23.7
2014-09-21;89.0;16.2;13.1;22.3
2014-09-22;122.0;12.4;7.8;16.5
2014-09-23;82.0;9.9;4.7;16.6
2014-09-24;97.0;11.4;4.1;18.2
2014-09-25;104.0;11.2;6.1;16.7
2014-09-26;117.0;11.1;4.6;18.5
2014-09-27;98.0;12.6;5.6;20.0
2014-09-28;122.0;14.4;6.5;22.6
2014-09-29;119.0;15.8;8.1;23.0
2014-09-30;86.0;15.8;13.8;17.9
2014-10-01;98.0;15.5;10.9;20.6
2014-10-02;106.0;14.1;9.5;19.4
2014-10-03;118.0;13.1;8.4;18.9
2014-10-04;110.0;13.9;9.0;19.7
2014-10-05;109.0;14.2;9.9;19.8
2014-10-06;113.0;13.3;9.7;17.9
2014-10-07;107.0;14.3;12.1;17.8
2014-10-08;92.0;14.5;11.6;19.0
2014-10-09;94.0;15.0;8.3;21.6
2014-10-10;103.0;15.5;13.1;18.4
2014-10-11;101.0;15.0;12.2;18.5
2014-10-12;105.0;13.2;11.2;15.1
2014-10-13;102.0;13.6;12.2;15.8
2014-10-14;100.0;12.5;7.1;17.5
2014-10-15;93.0;13.7;11.1;16.8
2014-10-16;103.0;13.5;10.8;15.9
2014-10-17;108.0;14.8;9.7;19.6
2014-10-18;110.0;13.1;6.9;20.4
2014-10-19;108.0;13.9;7.6;21.5
2014-10-20;114.0;14.6;8.8;21.0
2014-10-21;92.0;14.1;7.6;18.3
2014-10-22;102.0;5.6;3.9;7.6
2014-10-23;100.0;6.1;1.6;10.2
2014-10-24;106.0;4.9;0.0;9.6
2014-10-25;104.0;9.0;6.4;12.2
2014-10-26;102.0;9.8;6.7;14.9
2014-10-27;94.0;8.8;7.8;9.6
2014-10-28;82.0;9.3;5.8;13.6
2014-10-29;96.0;7.9;2.5;15.0
2014-10-30;104.0;9.6;5.7;15.6
2014-10-31;111.0;8.6;3.0;15.4
2014-11-01;118.0;8.1;3.6;15.7
2014-11-02;98.0;7.4;1.6;14.5
2014-11-03;120.0;7.4;2.0;13.0
2014-11-04;98.0;7.7;2.9;12.5
2014-11-05;92.0;4.2;2.4;7.6
2014-11-06;105.0;4.2;2.8;6.9
2014-11-07;102.0;5.8;2.5;9.2
2014-11-08;110.0;5.0;0.3;10.4
2014-11-09;108.0;4.9;0.9;8.3
2014-11-10;116.0;7.2;5.4;8.6
2014-11-11;108.0;5.9;5.4;7.1
2014-11-12;97.0;7.2;5.2;8.8
2014-11-13;110.0;7.3;2.7;10.4
2014-11-14;110.0;4.4;2.6;6.1
2014-11-15;111.0;7.0;4.8;8.8
2014-11-16;93.0;7.0;5.1;10.8
2014-11-17;111.0;6.1;5.4;7.4
2014-11-18;97.0;5.7;3.3;7.2
2014-11-19;120.0;5.3;0.2;9.8
2014-11-20;92.0;3.1;-0.5;7.1
2014-11-21;107.0;5.2;2.5;8.6
2014-11-22;118.0;4.5;1.1;9.6
2014-11-23;86.0;5.0;2.0;10.2
2014-11-24;96.0;8.7;5.7;13.9
2014-11-25;103.0;7.7;7.2;8.5
2014-11-26;95.0;8.0;7.3;9.4
2014-11-27;92.0;7.5;6.8;8.5
2014-11-28;99.0;5.4;4.3;6.8
2014-11-29;109.0;3.1;2.4;4.4
2014-11-30;97.0;3.0;2.2;4.2
2014-12-01;116.0;2.4;1.6;2.9
2014-12-02;95.0;3.0;2.2;4.5
2014-12-03;95.0;2.9;2.3;3.7
2014-12-04;100.0;3.4;2.4;5.0
2014-12-05;122.0;2.9;1.9;3.5
2014-12-06;98.0;2.5;2.2;3.2
2014-12-07;100.0;3.0;2.0;4.1
2014-12-08;99.0;3.4;1.5;5.7
2014-12-09;98.0;1.1;-2.9;2.5
2014-12-10;102.0;0.2;-3.2;2.2
2014-12-11;111.0;4.6;1.8;6.3
2014-12-12;111.0;4.1;-0.9;9.1
2014-12-13;121.0;4.1;-1.9;8.9
2014-12-14;100.0;5.0;2.0;7.3
2014-12-15;96.0;6.1;2.9;8.8
2014-12-16;86.0;5.0;1.4;7.7
2014-12-17;104.0;3.7;1.8;5.4
2014-12-18;98.0;6.4;4.2;8.3
2014-12-19;106.0;8.4;3.8;13.0
2014-12-20;118.0;6.7;3.9;9.5
2014-12-21;92.0;2.4;-1.8;7.1
2014-12-22;119.0;1.2;-3.5;8.1
2014-12-23;101.0;1.6;-3.3;10.4
2014-12-24;106.0;2.4;-3.5;9.1
2014-12-25;113.0;3.6;-0.3;7.6
2014-12-26;137.0;0.5;-3.8;4.5
2014-12-27;126.0;0.3;-3.3;3.0
2014-12-28;111.0;-2.3;-6.8;1.3
2014-12-29;150.0;-6.8;-13.4;-3.0
2014-12-30;113.0;-4.0;-8.9;-1.7
2014-12-31;119.0;-2.7;-6.1;0.6
2015-01-01;126.0;-6.4;-11.9;-2.3
2015-01-02;139.0;-1.6;-8.7;2.0
2015-01-03;130.0;3.6;-2.0;9.9
2015-01-04;107.0;3.9;-3.3;9.0
2015-01-05;109.0;-1.7;-5.0;3.5
2015-01-06;82.0;-2.1;-6.1;4.3
2015-01-07;101.0;-0.8;-4.6;5.4
2015-01-08;105.0;3.2;-2.8;8.2
2015-01-09;106.0;7.0;2.6;11.5
2015-01-10;111.0;12.1;9.9;15.9
2015-01-11;89.0;4.9;1.9;10.7
2015-01-12;115.0;1.2;-3.5;4.6
2015-01-13;97.0;3.7;-5.3;11.9
2015-01-14;64.0;6.2;0.7;9.9
2015-01-15;117.0;2.5;-1.6;8.9
2015-01-16;102.0;2.9;-0.8;6.1
2015-01-17;107.0;0.7;-1.9;1.9
2015-01-18;102.0;-1.7;-5.1;0.6
2015-01-19;117.0;-0.5;-2.5;1.3
2015-01-20;110.0;0.4;-0.4;1.0
2015-01-21;101.0;0.0;-0.5;0.4
2015-01-22;100.0;-0.1;-0.8;0.8
2015-01-23;95.0;-0.4;-1.2;0.1
2015-01-24;103.0;-0.2;-1.8;1.9
2015-01-25;104.0;-1.3;-3.6;1.0
2015-01-26;109.0;-2.0;-4.6;-0.3
2015-01-27;102.0;0.1;-2.1;2.6
2015-01-28;110.0;-0.5;-6.2;2.5
2015-01-29;104.0;1.9;0.3;3.2
2015-01-30;106.0;0.3;-1.4;3.3
2015-01-31;108.0;0.0;-3.3;2.5
2015-02-01;100.0;-0.2;-1.3;1.0
2015-02-02;113.0;-0.2;-2.6;2.3
2015-02-03;99.0;-3.3;-7.8;-0.5
2015-02-04;111.0;-3.2;-4.1;-1.8
2015-02-05;100.0;-3.5;-3.9;-2.6
2015-02-06;96.0;-2.9;-4.0;-2.2
2015-02-07;106.0;-4.8;-8.6;-3.3
2015-02-08;100.0;-4.2;-10.9;0.9
2015-02-09;125.0;-2.8;-7.7;2.7
2015-02-10;106.0;-2.6;-8.9;3.3
2015-02-11;95.0;-2.2;-8.8;5.2
2015-02-12;105.0;-1.2;-6.3;6.5
2015-02-13;103.0;0.4;-5.6;6.5
2015-02-14;111.0;2.2;-0.9;6.4
2015-02-15;100.0;2.2;-1.3;6.5
2015-02-16;103.0;-1.1;-1.9;-0.1
2015-02-17;99.0;-0.7;-1.5;0.6
2015-02-18;120.0;-0.8;-1.3;-0.1
2015-02-19;116.0;0.5;-3.1;6.0
2015-02-20;120.0;2.1;-4.3;10.0
2015-02-21;104.0;0.7;-1.2;2.7
2015-02-22;96.0;0.0;-5.3;2.3
2015-02-23;119.0;0.5;-4.4;4.1
2015-02-24;103.0;2.1;0.1;4.0
2015-02-25;96.0;2.1;-1.9;6.8
2015-02-26;124.0;2.1;-4.1;7.6
2015-02-27;106.0;2.2;0.8;3.6
2015-02-28;115.0;1.6;-1.9;5.0
2015-03-01;120.0;4.1;-1.4;7.9
2015-03-02;110.0;7.2;3.2;9.5
2015-03-03;89.0;5.6;0.2;9.8
2015-03-04;91.0;2.6;-0.7;6.1
2015-03-05;95.0;1.3;-1.8;5.5
2015-03-06;96.0;1.5;-3.6;7.7
2015-03-07;105.0;2.5;-3.7;10.4
2015-03-08;92.0;4.8;-2.7;14.1
2015-03-09;143.0;6.5;-0.2;14.8
2015-03-10;98.0;6.8;-3.0;13.5
2015-03-11;95.0;7.6;2.7;11.6
2015-03-12;100.0;4.3;-1.2;10.0
2015-03-13;96.0;3.6;-2.8;10.7
2015-03-14;102.0;3.6;-0.9;9.2
2015-03-15;110.0;2.8;-1.2;6.5
2015-03-16;105.0;5.4;0.4;11.7
2015-03-17;92.0;7.6;0.3;16.1
2015-03-18;88.0;9.0;1.5;17.1
2015-03-19;87.0;8.8;2.3;15.9
2015-03-20;124.0;7.3;0.4;14.2
2015-03-21;102.0;6.6;4.5;9.6
2015-03-22;75.0;3.8;2.1;6.0
2015-03-23;109.0;7.2;2.9;13.8
2015-03-24;104.0;8.1;1.4;15.5
2015-03-25;96.0;6.4;3.5;11.2
2015-03-26;110.0;5.1;3.1;7.3
2015-03-27;117.0;6.4;1.5;11.5
2015-03-28;92.0;5.7;-1.8;11.5
2015-03-29;81.0;9.0;6.7;11.3
2015-03-30;114.0;9.7;8.0;13.3
2015-03-31;103.0;10.6;6.5;14.1
2015-04-01;118.0;5.0;2.2;7.2
2015-04-02;137.0;5.5;1.8;7.9
2015-04-03;104.0;4.4;-1.4;9.5
2015-04-04;113.0;5.4;1.8;7.7
2015-04-05;98.0;2.5;-1.9;7.1
2015-04-06;95.0;3.1;-3.3;8.4
2015-04-07;124.0;3.9;-1.5;10.1
2015-04-08;110.0;6.3;-2.7;15.2
2015-04-09;84.0;9.6;-0.2;19.6
2015-04-10;112.0;12.2;2.5;20.0
2015-04-11;112.0;11.3;6.8;15.0
2015-04-12;105.0;11.9;4.4;19.0
2015-04-13;85.0;12.6;4.3;20.7
2015-04-14;96.0;12.3;4.0;19.8
2015-04-15;102.0;13.4;3.5;22.2
2015-04-16;99.0;12.0;5.9;17.9
2015-04-17;107.0;11.6;8.9;14.3
2015-04-18;98.0;7.8;2.2;11.5
2015-04-19;97.0;7.7;-0.8;15.4
2015-04-20;100.0;9.6;1.6;17.2
2015-04-21;107.0;11.4;1.6;19.6
2015-04-22;93.0;12.8;3.3;22.0
2015-04-23;109.0;11.7;4.0;19.2
2015-04-24;103.0;12.5;2.6;21.3
2015-04-25;99.0;12.2;6.9;16.3
2015-04-26;128.0;13.0;8.3;18.4
2015-04-27;90.0;13.5;9.2;19.2
2015-04-28;111.0;6.9;1.7;9.6
2015-04-29;106.0;7.5;0.2;13.0
2015-04-30;99.0;11.0;4.2;16.2
2015-05-01;129.0;11.0;9.1;12.5
2015-05-02;88.0;13.5;10.4;17.9
2015-05-03;86.0;14.7;11.1;18.9
2015-05-04;118.0;16.2;14.2;19.6
2015-05-05;94.0;15.5;12.6;19.6
2015-05-06;102.0;13.7;9.0;19.3
2015-05-07;121.0;12.6;5.6;18.2
2015-05-08;99.0;13.1;5.8;20.5
2015-05-09;105.0;14.6;8.5;19.3
2015-05-10;97.0;14.2;5.5;21.5
2015-05-11;111.0;16.7;7.1;26.0
2015-05-12;104.0;19.2;9.2;27.6
2015-05-13;107.0;21.5;12.7;28.9
2015-05-14;100.0;17.5;9.2;23.1
2015-05-15;116.0;6.5;3.7;9.2
2015-05-16;126.0;12.3;5.9;19.0
2015-05-17;103.0;14.7;9.8;19.7
2015-05-18;122.0;15.9;7.1;23.4
2015-05-19;99.0;12.4;9.7;15.4
2015-05-20;89.0;8.6;5.2;11.4
2015-05-21;100.0;7.5;4.9;10.2
2015-05-22;115.0;10.0;5.3;15.5
2015-05-23;107.0;11.8;5.4;16.8
2015-05-24;103.0;14.6;9.7;19.5
2015-05-25;125.0;13.8;10.6;17.7
2015-05-26;127.0;10.7;8.2;13.3
2015-05-27;95.0;10.8;4.9;16.2
2015-05-28;93.0;13.4;4.2;21.6
2015-05-29;115.0;16.4;7.6;23.4
2015-05-30;116.0;15.5;10.6;19.9
2015-05-31;108.0;16.6;9.8;22.6
2015-06-01;113.0;17.4;10.8;23.6
2015-06-02;97.0;19.0;13.3;25.5
2015-06-03;101.0;20.0;11.4;27.3
2015-06-04;103.0;20.8;12.9;28.1
2015-06-05;109.0;23.0;14.6;30.3
2015-06-06;148.0;22.2;14.8;30.0
2015-06-07;124.0;20.6;15.9;27.1
2015-06-08;96.0;18.1;13.4;23.2
2015-06-09;97.0;13.9;12.1;16.5
2015-06-10;108.0;15.3;11.9;19.8
2015-06-11;111.0;19.1;12.0;26.8
2015-06-12;111.0;19.7;13.1;25.5
2015-06-13;106.0;20.2;16.1;25.9
2015-06-14;102.0;17.6;14.8;23.4
2015-06-15;121.0;15.8;14.7;17.7
2015-06-16;98.0;15.6;11.7;19.9
2015-06-17;109.0;15.7;9.7;20.9
2015-06-18;120.0;15.5;9.1;19.5
2015-06-19;102.0;16.2;11.6;20.3
2015-06-20;133.0;14.3;11.1;18.6
2015-06-21;92.0;15.0;10.8;19.9
2015-06-22;115.0;18.0;12.9;23.2
2015-06-23;97.0;13.9;8.0;18.1
2015-06-24;92.0;14.5;6.7;21.2
2015-06-25;104.0;16.9;9.0;23.9
2015-06-26;106.0;18.5;10.2;25.7
2015-06-27;123.0;19.8;12.6;26.2
2015-06-28;104.0;19.6;12.4;25.7
2015-06-29;110.0;19.9;12.0;26.8
2015-06-30;120.0;21.8;13.0;29.3
2015-07-01;121.0;23.9;14.5;31.6
2015-07-02;124.0;25.9;17.3;33.2
2015-07-03;133.0;26.2;17.9;33.8
2015-07-04;117.0;26.6;18.1;34.2
2015-07-05;113.0;27.2;18.3;34.6
2015-07-06;121.0;24.8;19.3;30.6
2015-07-07;126.0;27.7;19.4;36.8
2015-07-08;136.0;20.4;14.8;24.2
2015-07-09;122.0;18.1;12.9;23.3
2015-07-10;132.0;18.9;9.8;26.9
2015-07-11;123.0;22.4;11.9;31.0
2015-07-12;125.0;21.8;12.6;29.0
2015-07-13;147.0;21.7;16.0;27.5
2015-07-14;108.0;22.1;13.7;29.8
2015-07-15;119.0;22.8;13.8;30.7
2015-07-16;110.0;24.4;14.1;34.3
2015-07-17;124.0;24.9;15.6;33.9
2015-07-18;119.0;22.4;18.6;28.1
2015-07-19;118.0;24.5;18.3;30.8
2015-07-20;106.0;24.4;18.8;30.6
2015-07-21;95.0;25.4;16.6;33.3
2015-07-22;89.0;23.8;19.3;33.3
2015-07-23;109.0;21.4;17.9;25.6
2015-07-24;100.0;22.0;15.1;31.6
2015-07-25;110.0;17.8;10.8;21.0
2015-07-26;111.0;14.8;9.1;20.0
2015-07-27;132.0;18.8;13.6;23.2
2015-07-28;84.0;18.0;14.8;22.2
2015-07-29;101.0;15.3;12.3;18.5
2015-07-30;92.0;15.5;9.1;21.5
2015-07-31;97.0;16.9;10.3;23.1
2015-08-01;91.0;16.1;14.6;17.9
2015-08-02;91.0;18.8;14.1;24.8
2015-08-03;115.0;21.5;13.1;29.4
2015-08-04;97.0;20.3;15.3;24.5
2015-08-05;112.0;22.3;15.4;29.7
2015-08-06;112.0;25.2;16.6;32.8
2015-08-07;108.0;26.7;18.4;34.9
2015-08-08;137.0;25.2;19.2;30.8
2015-08-09;114.0;20.4;18.7;22.7
2015-08-10;121.0;21.0;16.9;26.1
2015-08-11;119.0;22.7;17.5;28.5
2015-08-12;108.0;23.8;17.2;31.0
2015-08-13;111.0;22.1;16.0;31.7
2015-08-14;111.0;17.6;15.2;21.3
2015-08-15;126.0;15.8;13.1;18.6
2015-08-16;104.0;14.7;12.7;17.6
2015-08-17;118.0;16.1;13.3;19.7
2015-08-18;104.0;15.9;12.7;20.1
2015-08-19;132.0;14.4;11.1;17.6
2015-08-20;104.0;15.4;8.7;21.7
2015-08-21;106.0;17.1;10.5;23.8
2015-08-22;118.0;17.7;9.7;25.3
